SITE_ID,DATE,SP_CODE,VALUE
IVEE,2005,LS,0
IVEE,2005,LX,0
IVEE,2005,NANDERSON,0
IVEE,2005,NEO,0
IVEE,2005,PHSE,0
IVEE,2005,PL,0
IVEE,2005,POLA,0
IVEE,2005,PRSP,0
IVEE,2005,PTCA,44.54375
IVEE,2005,R,0.7625
IVEE,2005,RAT,0
IVEE,2005,SAFU,0
IVEE,2005,SAHO,0
IVEE,2005,SAMU,0
IVEE,2005,SCCA,0
IVEE,2005,STIN,0
IVEE,2005,TALE,0
IVEE,2005,UV,0
MOHK,2005,AMZO,0
MOHK,2005,AU,0
MOHK,2005,BF,0
MOHK,2005,BO,1.2625
MOHK,2005,BR,0
MOHK,2005,BRA,3.05
MOHK,2005,CAL,0
MOHK,2005,CC,12.675
MOHK,2005,CF,0.4375
MOHK,2005,CG,0
MOHK,2005,CO,10.65
MOHK,2005,COF,0
MOHK,2005,CP,0
MOHK,2005,CRYP,0
MOHK,2005,CYOS,25.135708333333348
MOHK,2005,CZ,0
MOHK,2005,DL,3.2625
MOHK,2005,DP,1.35
MOHK,2005,DU,0
MOHK,2005,EA,0
MOHK,2005,EC,0
MOHK,2005,EGME,0.799625
MOHK,2005,ER,0
MOHK,2005,FASP,0
MOHK,2005,FB,0
MOHK,2005,FG,0
MOHK,2005,FR,0.5
MOHK,2005,FTHR,0
MOHK,2005,GR,0
MOHK,2005,GS,0
MOHK,2005,GYSP,0
MOHK,2005,HAGL,0
MOHK,2005,IR,0
MOHK,2005,LAFA,0.235375
MOHK,2005,LI,0
MOHK,2005,LS,0
MOHK,2005,LX,0
MOHK,2005,NANDERSON,0
MOHK,2005,NEO,0
MOHK,2005,PHSE,0
MOHK,2005,PL,0
MOHK,2005,POLA,2.025
MOHK,2005,PRSP,0
MOHK,2005,PTCA,102.11943749999999
MOHK,2005,R,11.4375
MOHK,2005,RAT,2.93125
MOHK,2005,SAFU,0.875
MOHK,2005,SAHO,0
MOHK,2005,SAMU,0
MOHK,2005,SCCA,0
MOHK,2005,STIN,0
MOHK,2005,TALE,0
MOHK,2005,UV,0
NAPL,2005,AMZO,0
NAPL,2005,AU,0
NAPL,2005,BF,0
NAPL,2005,BO,0.9468749999999999
NAPL,2005,BR,1.7437500000000001
NAPL,2005,BRA,1.14375
NAPL,2005,CAL,0.315625
NAPL,2005,CC,3.9609375
NAPL,2005,CF,0.109375
NAPL,2005,CG,0
NAPL,2005,CO,1.33125
NAPL,2005,COF,0
NAPL,2005,CP,0
NAPL,2005,CRYP,0
NAPL,2005,CYOS,2.6501979166666625
NAPL,2005,CZ,0
NAPL,2005,DL,13.4578125
NAPL,2005,DP,0.3375
NAPL,2005,DU,0
NAPL,2005,EA,0
NAPL,2005,EC,5.0015624999999995
NAPL,2005,EGME,0.3998125
NAPL,2005,ER,0
NAPL,2005,FASP,0
NAPL,2005,FB,0
NAPL,2005,FG,0
NAPL,2005,FR,0.125
NAPL,2005,FTHR,0
NAPL,2005,GR,0
NAPL,2005,GS,0
NAPL,2005,GYSP,0
NAPL,2005,HAGL,0
NAPL,2005,IR,0
NAPL,2005,LAFA,0.42357291666666663
NAPL,2005,LI,0
NAPL,2005,LS,0.30625
NAPL,2005,LX,0
NAPL,2005,NANDERSON,0
NAPL,2005,NEO,0
NAPL,2005,PHSE,0
NAPL,2005,PL,0
NAPL,2005,POLA,0
NAPL,2005,PRSP,0
NAPL,2005,PTCA,109.88553125
